packet_size,transmission_time,latency,jitter,packet_loss,network_load,throughput,bandwidth_usage,encryption_time,decryption_time,key_size,block_size,cpu_usage,memory_usage,encryption_strength,error_rate,integrity_check_time,retransmission_count,packet_order,traffic_type
1474,39.77907777,71.67619241,0.5607610601,0.8859690624,19.03282711,962.9425176,68.19876538,2.235686733,3.255420925,128,128,50.31402831,472.195059,1,1.708696661,4.810884138,0,1,2
1473,48.41939842,33.54865446,9.903629833,3.272299464,74.57310131,621.8095281,58.04458128,9.819448518,3.025271857,192,128,40.92314337,912.7252664,6,1.526133421,2.71751815,2,0,2
1472,43.95407752,43.78910557,3.009835017,0.2452942687,13.13574684,260.1068359,60.21194998,7.223427284,4.874006246,256,64,58.10355279,686.0691321,8,1.162698566,1.269904598,2,1,2
1468,25.62205296,67.32702249,0.868555664,1.173111335,23.00849058,624.7694026,25.50317692,1.672708057,7.58542285,128,32,89.79633337,477.0226615,1,0.6152956154,3.933800842,0,1,2
1468,27.213367,60.66432613,5.036471714,0.4790267789,22.08104939,369.2123092,77.11024613,9.595562142,2.010464237,256,128,21.95251559,957.6589833,2,0.1644109649,2.423754425,3,0,2
1467,44.78812741,85.98855501,4.782511716,1.388062515,86.24594578,413.6435666,20.82892859,4.268831607,0.5987113274,192,64,18.9175349,763.2117308,10,1.990222316,2.891615227,3,0,2
1465,40.01873251,65.13440818,3.305312859,4.743983563,45.46249411,991.3045111,38.98774846,8.779094993,3.746340403,256,16,62.17463633,343.4682625,8,0.3418544934,0.9687541049,0,1,2
1460,26.8506188,15.01059904,1.369940047,1.817781469,20.08420872,170.7725486,66.44861718,5.553118405,5.894222321,256,16,26.98953825,762.0956943,4,1.284737045,1.994578458,0,1,2
1457,13.45880034,55.92775385,6.710994542,3.737464779,66.60294653,790.7631259,72.06446352,2.461481146,8.457988944,256,128,12.94046597,622.3064928,6,0.9965489608,2.469064703,1,0,2
1454,7.648727572,26.26304065,6.346607404,1.940482119,37.40188059,221.6922896,69.0816394,3.605061876,4.980213312,128,16,65.24889665,902.390905,8,0.01863099941,2.990641657,4,1,2
1452,11.21157911,3.828520855,0.1874352499,2.920808656,79.4517319,616.3151412,76.81033293,8.221346235,6.857749383,256,16,72.3158706,955.5188076,5,0.6612341302,1.941524487,4,0,2
1449,20.45045067,5.807709606,9.221097374,0.9338865332,55.16672467,211.606101,65.03378592,2.299352058,3.515209077,192,128,60.43930177,159.4939257,3,1.754688957,0.864297624,0,0,2
1447,46.69468488,11.24778175,7.032125123,1.048792575,58.21650155,336.7854143,75.58177817,3.301598602,2.358736065,256,16,47.42493596,532.9011283,2,1.073375436,0.7076456103,3,1,2
1443,14.26037974,36.91394618,0.6249551332,0.8965638641,71.08317881,211.6794146,64.52977177,9.411158903,7.888172711,128,64,18.53936143,485.4139665,5,1.988676657,1.381204595,0,0,2
1443,49.77823346,17.77025346,2.338382017,0.003197304303,77.12108825,345.590001,61.50220507,9.932339721,5.450872611,256,128,74.26314379,751.1612663,1,0.9582164918,2.085013491,0,0,2
1442,27.02436532,66.48333384,5.156841102,2.547566351,66.6947775,602.7601805,53.52181784,5.058407826,1.240527371,128,64,71.7666834,164.6009116,8,1.691638362,0.3219469617,3,1,2
1439,12.00551956,71.92884517,0.9151874147,2.898197278,10.09309315,139.5991733,60.83773494,1.581391245,9.058883349,128,16,41.95271998,195.8766546,4,1.475419622,2.843308708,2,0,2
1437,33.89889756,38.09027268,8.185998974,1.656483847,80.91331102,768.4056529,59.09298698,8.43380684,9.837285417,192,128,18.54493418,492.3339597,6,0.2059682707,3.332527215,3,0,2
1437,14.3059723,37.22602411,7.842691145,2.327194853,12.90185878,892.9783811,43.70201794,6.129570396,3.050281622,192,128,33.62602801,612.7900716,8,1.700222208,0.5864010243,3,0,2
1436,43.75866839,63.22585906,8.069611861,0.3093071219,28.87614314,402.7568383,69.6278511,3.587105678,9.622795763,128,32,15.68493399,831.2674065,8,1.964408807,2.987256366,0,1,2
1436,40.47450872,24.16652343,1.490923417,0.1349251793,87.63339835,363.0042153,60.77602351,9.271930694,8.732896704,192,64,69.39574871,847.466045,5,0.3577398359,1.994009079,4,1,2
1427,40.02891747,73.69668891,7.193881034,1.781967506,56.69921802,566.6460323,72.1255632,8.499426914,9.487636367,128,128,10.54370278,122.4935171,3,0.20290441,1.483259359,3,0,2
1426,29.7971539,22.39647384,8.905522908,1.019391713,72.64539761,995.2881197,39.06985679,7.58454285,7.058563653,256,64,79.27818536,924.5729879,3,1.740947043,1.981994914,4,1,2
1426,19.53300125,56.85528439,2.184733986,3.93000246,70.52877518,924.9492945,72.16674134,1.283080975,3.641424078,256,64,88.04960926,334.6847018,1,0.2238000386,0.7180346246,3,1,2
1425,22.74479562,80.76186253,1.882178646,3.549480544,55.68066952,321.7322321,71.48325074,2.237499051,6.891141129,128,64,23.83269699,495.5874842,8,0.4268288919,1.875259737,2,1,2
1423,49.30446072,81.88304787,5.193348457,0.9731701638,65.08195217,683.649313,78.93330343,1.988586672,3.495143834,256,32,18.21658405,863.3488541,3,0.5705598298,2.819946438,4,0,2
1420,43.26199147,1.974835676,2.291958107,1.499565242,56.22973415,339.4153581,72.36789787,3.98927819,3.868371862,192,16,38.74195296,658.1643684,8,0.06054500808,2.792794265,0,1,2
1418,29.36930069,4.717679686,0.1997292537,3.729610597,47.46455415,57.1387418,24.98194097,1.686128705,2.350939703,128,16,49.81948046,211.6726129,4,0.7703948176,1.681492394,0,0,2
1417,35.51243048,72.57139901,0.4075103986,2.212854033,79.62131723,27.69777974,20.49750849,8.96784576,4.552887453,128,32,73.2526929,255.9413767,2,1.54029164,4.961205628,4,0,2
1416,43.76009854,78.78124584,2.783523602,0.1720181386,35.16456928,684.5549874,52.0562292,2.891119592,4.887525641,256,32,30.70695165,226.0684393,9,0.6926902641,0.2361382433,3,1,2
1416,22.61637706,35.6305321,4.60916459,4.049358095,42.48990461,607.8283851,55.5050604,6.264894906,1.003915789,256,128,25.62397887,670.9608503,2,0.3625514041,4.841392678,2,0,2
1412,29.1186793,23.21254839,8.098525261,4.273181034,56.0591146,310.8420601,27.8209524,9.246687951,3.011138422,192,64,25.77061775,437.2192187,8,0.2473785156,2.537730777,3,1,2
1411,37.57178133,15.31339131,3.596064153,1.585069506,46.42867104,431.1289045,23.85945167,8.748893458,2.243333919,256,64,43.34878561,826.9356035,6,1.027386384,0.5624958775,2,0,2
1411,16.26701524,69.83058167,9.506789037,1.067422918,31.27027883,457.8391036,76.59044307,7.767879348,6.993718276,128,128,50.13668244,360.7443273,7,0.6458788571,4.669718712,0,1,2
1411,36.41644543,39.13110015,1.538632918,1.251022435,35.62013843,237.4483409,67.37385879,7.800109265,9.766129796,128,64,54.6355891,986.0158045,5,0.9498395504,0.9777872926,4,0,2
1410,16.06895998,47.08506099,6.705184412,0.765512524,21.89510979,958.619104,44.60683299,2.4770296,2.927313495,256,16,74.36988446,223.8458023,5,1.638060243,0.6016826348,4,0,2
1407,49.34159259,22.07653121,5.332544618,1.906684885,59.60876256,372.3942848,50.62511059,1.976250919,1.23117552,128,32,40.17473155,755.1226869,5,0.3277427699,2.835677765,4,1,2
1404,21.97960348,29.54128465,4.869382714,1.278210147,66.28680472,572.697083,48.33583784,6.901940865,9.580476779,128,32,77.87805774,173.3152496,4,1.684458473,0.1227075111,3,0,2
1403,49.73451746,58.39687929,3.529685205,2.470403591,51.86787955,749.4393305,69.72886512,2.030257164,7.325982871,192,128,57.08993119,182.22455,9,1.092425853,2.120465685,0,1,2
1402,8.542055979,44.42978559,2.459048987,0.5928671652,55.98441799,364.9602805,37.35205325,6.582710992,8.668869162,256,128,59.84396001,287.9255439,5,0.5557680447,2.852105312,1,1,2
1402,31.00151252,84.39476205,2.628563166,3.129433222,15.47570039,223.5777369,54.13975008,3.989449257,3.446262027,128,64,42.62738491,322.1832219,2,0.5709826308,1.53020009,3,1,2
1400,43.81987282,24.39732244,3.07682177,3.25789464,79.12767393,358.4382328,64.62546573,0.7871877706,6.098093791,128,16,81.32342991,123.3102054,2,0.7858762294,2.994441231,4,1,2
1400,20.31041749,41.01069475,3.708965504,0.7634161624,14.01727719,598.9856752,76.22744347,2.562846039,9.174109489,128,128,49.2779164,757.880959,2,1.228886287,1.400955224,1,0,2
1391,24.29390691,93.1715733,2.247737932,3.15131264,34.34482212,669.6570864,20.54190842,8.629683833,7.527310995,192,64,40.74077041,618.3392086,9,1.252861228,1.032239118,1,0,2
1390,31.77785703,78.17573401,2.80972818,2.646225285,78.57580698,221.4703418,52.43143154,7.912161859,5.423720518,192,64,83.85727083,891.8483465,8,1.991577535,1.27286334,0,0,2
1387,9.305700501,73.68855232,7.492591728,0.7140496289,15.11663175,834.7412891,69.24205018,7.261113055,0.9342496177,128,32,49.46322919,105.3773567,10,0.7447093819,4.690777944,3,0,2
1386,16.43550825,26.41137857,0.1354176915,3.520204967,27.81552094,831.0721005,34.31745462,3.299903619,8.823787256,192,64,38.29708636,747.4733918,8,1.984641181,4.821085233,4,1,2
1384,31.8517889,58.38361336,3.59348577,0.2612183185,88.75687664,835.7014244,38.22568796,4.901815861,2.171497833,192,64,38.93332297,756.4398201,9,1.083945819,4.3933146,1,1,2
1384,27.31502442,39.80480629,5.139924736,0.2595558483,51.13364374,775.5578934,32.17828562,3.702236155,6.516863386,256,16,12.89508832,144.9745556,9,1.905925373,2.022405005,2,0,2
1383,11.26333271,10.3119222,2.590300976,1.979555754,89.74519809,861.9530899,67.56984513,9.740573315,4.937982385,192,32,60.82797118,558.0319018,10,0.558963616,0.6663466271,2,1,2
1383,42.8290729,82.72755151,1.834503393,1.264802472,73.72428985,661.0802977,62.48900628,8.231366222,8.870269553,192,16,83.21365032,359.5173117,3,0.2304150772,3.235055294,3,1,2
1383,1.18802013,11.69967187,4.704723632,1.06506542,59.63743786,175.6330859,55.80669366,4.956467003,3.674621249,128,64,76.08090804,895.770305,10,0.7694289234,3.124375628,1,0,2
1383,14.94541873,2.787961756,9.535458235,0.5301359498,38.85357314,731.7168124,61.40174681,8.958409272,6.901734266,128,16,18.074158,662.7366075,5,1.068670495,2.039490847,3,1,2
1382,32.99567317,30.58745569,3.889649028,2.555263339,86.50172806,911.5268696,70.01140653,2.789229582,4.48495458,192,32,54.13489595,763.981028,7,0.9435455947,4.651611796,1,1,2
1377,42.88548316,30.53543662,1.399033281,4.285485948,26.48562019,247.2490918,28.74728211,8.26578033,9.447338681,128,64,78.99703388,434.9449898,7,0.5936058426,3.461760336,4,1,2
1377,14.70217961,47.6892485,7.750167031,3.172852543,30.0880179,890.9022586,71.34124208,1.824461377,8.646804768,192,128,84.2126506,920.1238389,7,1.93387413,2.510468942,0,1,2
1376,35.64374942,53.53882379,6.530153886,4.484145224,83.39685258,651.8272881,68.47770385,5.312357854,2.593057748,192,16,24.24861248,747.929307,1,1.588812432,2.1526595,3,1,2
1371,36.84654386,89.36852148,6.041801249,0.01806466267,40.72379062,808.0273014,33.65217988,7.113787703,5.94591935,192,128,34.61583615,137.2477033,6,0.3358742717,2.733422952,0,1,2
1364,49.39972742,1.534455676,3.954743303,1.138547752,50.44367504,783.6388793,57.33929276,3.929059516,1.33387543,256,64,68.68394352,746.6801863,2,1.051282843,3.895922707,3,1,2
1362,3.122448389,88.49243953,5.382690501,2.487600052,26.98571879,656.3517012,40.40144812,1.671876029,4.504491298,192,128,46.97873383,336.6336402,8,0.3221969673,3.28708656,3,0,2
1356,37.71957182,14.21341905,0.5403241692,2.747613738,25.78731346,82.94419863,66.6517739,0.9376947526,2.982828072,192,16,74.50439845,310.3633853,8,1.973441258,2.095007817,3,1,2
1354,5.102521954,73.69293102,1.918910569,3.191254927,31.53679353,858.5926078,59.91968315,4.372888352,4.428078606,128,64,62.11678865,743.4962032,3,0.1525899574,4.464818742,4,1,2
1353,9.323757126,36.22351965,9.508400417,3.938509413,33.48897321,18.99863097,50.34761603,3.704734845,2.831639005,256,16,60.29591587,626.3039828,8,0.5583772782,2.311836591,3,1,2
1352,11.9723048,29.39475897,3.671402676,3.842690485,39.06587869,689.3852598,41.20169429,8.68525256,2.607757502,128,32,78.84657808,852.081344,6,0.2850438777,0.9465283558,3,0,2
1351,30.98841797,98.64648918,2.305208411,3.991019129,51.01707853,290.8073493,22.75894496,2.20526335,7.075617633,256,128,32.54292963,613.0934583,7,0.6883343366,4.738672254,3,1,2
1351,19.98585673,78.6876181,0.4229797919,3.575959353,51.93893253,598.2443678,76.63387342,2.93047319,7.345477026,192,128,34.47903438,830.4375137,9,0.7605240711,0.5359483099,3,0,2
1350,45.67911281,73.22217593,5.772976806,2.943615452,22.0249241,292.0610523,25.64789001,5.048814268,8.923065849,256,16,32.0325104,777.3756035,7,0.7472903304,3.82607048,4,0,2
1349,2.03003423,70.89304989,1.651422028,2.956790712,17.81288614,169.4621338,55.98959416,2.849760462,3.179634948,192,64,50.86640897,398.6949889,4,1.243715393,4.031288811,0,1,2
1349,13.7205609,64.33774496,3.721138038,4.495118636,65.36600735,659.6548802,50.74436861,7.576157961,9.743956871,128,64,60.91324683,647.7787079,8,0.3944270337,3.396274002,1,0,2
1349,45.40544245,48.05441031,9.494859083,1.241983044,39.95353415,334.1828081,62.53536784,1.045865794,4.945896671,256,16,31.10224252,847.5179699,5,0.3620200085,4.892567324,2,0,2
1347,49.69541479,93.46118252,6.749493966,0.6263379707,17.59145339,596.7444243,34.47265037,3.429709332,3.581871324,128,16,82.5297892,411.4657826,3,1.16866227,0.3477820402,1,0,2
1346,9.408221986,88.3645493,2.323923887,4.973735257,28.78869544,972.0150102,26.93551162,9.770967523,7.019302134,128,128,20.47279386,963.5006424,7,0.9048517658,2.610936974,2,0,2
1345,4.577176052,72.97081403,1.536596281,2.079082063,26.05312934,594.6517593,30.9445639,3.401233501,5.798927615,256,128,15.16471601,621.2720047,4,1.580900342,4.841110369,4,0,2
1344,9.136573553,63.21386006,9.232112549,4.348995768,38.91801003,716.4220395,54.80386724,6.422439199,6.121287283,192,128,51.00058481,236.5854525,7,1.410026296,4.244149433,4,1,2
1344,26.09852068,41.7975603,2.78829321,3.277829505,22.38489925,666.139655,32.46092498,3.260658618,3.082336077,256,128,16.3962153,570.5526025,1,1.728041166,3.681251943,4,1,2
1344,37.00071994,14.04263616,5.27470292,1.890706687,15.6642811,785.6817987,25.80397702,9.697898218,1.089452336,128,64,14.01252326,320.6804913,6,1.663535657,2.744474567,0,0,2
1343,28.00149671,9.191092045,8.525997176,1.532058337,19.69814955,855.155998,51.14595451,3.185012941,8.861223239,192,128,76.28474391,811.3942923,10,0.5620050937,4.657764387,4,0,2
1343,12.10784195,58.03977365,2.971913423,2.296592525,11.83280479,64.45987411,20.87744258,9.469743594,4.475913621,192,64,64.08866335,806.4835588,4,0.7829543672,3.326382474,1,0,2
1343,13.5263156,74.09677643,0.4823043956,2.242628039,56.15287263,944.5704084,77.26314992,1.358640807,5.075163648,256,128,31.13362253,226.1638983,5,1.955621955,0.6126155893,2,1,2
1343,41.81393222,21.74392777,9.663345496,1.785787948,85.83687334,336.2923289,72.72956832,4.334819034,2.261137546,256,128,27.63384865,182.1715359,3,1.850523076,2.446920403,2,1,2
1343,30.46781946,96.91282771,8.27500873,0.1145108073,59.41104404,379.1227596,33.56979503,1.085234873,5.695752299,256,64,52.07468117,473.8511175,7,1.453081383,3.945351035,3,0,2
1341,18.86886314,48.32195496,3.397546926,1.680181654,64.8831759,753.246476,74.2568502,7.87753338,6.653011481,256,64,31.95881392,315.8588339,1,1.707298448,2.074646561,0,0,2
1341,6.563491474,89.59205087,1.512946354,4.383397594,29.61756627,703.0367489,31.83211993,3.882396252,0.7968428802,192,16,58.10757359,111.4087758,3,0.5347595226,1.561267597,4,0,2
1341,17.94708404,42.13384627,1.303352531,3.659520995,82.50371215,999.2234893,62.31755736,6.108463908,7.871523911,256,64,72.48922061,205.4151377,8,1.904003163,3.495218285,0,1,2
1339,26.14557903,22.05996965,3.107690545,0.1691064379,86.28826942,209.3969465,73.2058187,0.6139168183,8.623505459,256,16,44.75228577,193.8275792,10,1.187151673,4.23839548,0,0,2
1336,39.95784286,91.52973122,3.319689795,0.9947485484,43.20363952,506.6371063,24.5893864,1.321426763,1.386637923,192,128,79.23645334,105.6898806,7,0.04723874296,4.246415574,0,1,2
1334,4.474882015,52.75033713,7.082307878,3.111566487,86.53074583,47.71980168,36.25244332,3.330345995,6.821852359,192,64,60.95822729,663.7389367,7,1.629089869,0.3110566505,0,1,2
1334,49.05889647,7.966442683,7.248009319,4.754208331,66.72882904,362.0922047,48.17013394,9.276446076,3.767869907,192,64,12.3450766,564.0275502,8,0.5803249415,2.608957493,0,1,2
1333,17.52607791,28.96737394,7.971365861,4.027368673,68.13600673,692.648603,72.2431806,9.344218691,5.703266273,192,16,46.88273913,282.6328533,7,1.880162032,3.562180963,1,1,2
1332,48.19479233,15.69983512,2.132189578,3.573384355,16.24149592,772.9836822,54.44732563,6.969855825,8.114651584,128,128,38.33917793,942.2293139,2,1.725757756,0.7059338939,0,1,2
1329,12.88633504,68.46455143,7.220193332,3.334181404,53.585271,472.8862616,76.45787686,1.095241186,3.133790638,192,64,77.01571933,528.2138769,5,1.336594825,0.927922866,4,0,2
1326,24.74978633,98.20862691,8.980769143,4.873684721,45.88438848,43.79818295,25.40833911,7.374053652,6.428851464,128,128,71.08516976,948.8364843,4,0.0517948308,3.911933133,2,0,2
1325,46.8335299,77.95591889,4.971608883,1.820314359,11.07642062,215.5646199,29.5128252,3.770281318,3.291051079,192,128,69.97990659,638.3732337,10,0.346665631,2.629975583,3,1,2
1323,49.08083828,32.34320798,7.149968758,1.05288891,69.89789082,489.9771901,54.35179242,5.077676198,5.079716271,192,32,59.97192472,626.9524819,6,0.5979746791,2.476173693,0,1,2
1319,46.99457585,54.87413175,5.037430614,2.861338944,81.33328284,964.698018,68.72643173,6.201368365,6.049986841,192,32,39.06981009,513.0325118,5,0.7466917345,1.832836784,2,1,2
1316,43.11826345,14.33997925,5.43197552,2.863776166,12.80570236,385.1992091,40.78696266,7.390968952,6.966690731,128,64,50.4038416,937.9889397,4,0.6584125177,4.263815898,0,0,2
1311,31.79975363,14.38887793,2.942380198,0.8014673691,43.70856702,144.0094702,30.42534177,8.225773652,1.072428623,192,128,20.70394704,165.4083545,3,1.45694507,3.985260473,4,1,2
1309,40.58541664,50.52948957,8.985080559,4.647452114,53.89610045,898.6845972,39.45343331,9.606745707,7.293787007,192,128,13.80126261,895.7533779,2,1.128986814,0.4128524597,2,0,2
1306,31.96894121,94.45559476,5.674633351,4.107957871,86.14460814,252.4011628,66.77487001,6.344304341,5.462791548,256,128,14.15381459,875.9627128,2,1.073045043,4.570775306,1,0,2
1306,46.71487465,2.529295346,2.551426983,1.005390939,74.82660061,7.370791866,40.66496362,2.175136826,7.683025053,128,128,51.18638252,643.8064565,2,1.487366081,1.647426531,2,1,2
1305,34.87938682,73.09015236,0.4169787279,3.251616616,23.15192182,174.8933163,53.33070236,8.435389154,2.248441633,128,128,42.54135168,635.980128,3,1.461613603,0.8636189041,2,1,2
1305,37.4964287,35.22729497,3.565705992,4.253538959,60.15454647,136.2658665,31.81958335,4.541091923,0.8079240933,192,64,26.66242475,602.0320184,7,1.749956509,1.097237164,1,1,2
1303,29.86198446,14.8763779,3.334736519,4.381522115,56.26030763,728.8718795,60.17378886,2.393658367,2.710323372,192,16,46.49686034,672.47663,2,0.114322733,1.683031565,1,1,2
1301,7.780041844,31.66319295,4.062324061,2.751511967,60.00180381,758.2380813,42.98521479,7.909880319,4.721604819,128,128,31.95971548,855.2879332,3,1.401953402,0.3347686753,0,1,2
1301,37.74773041,19.13662627,4.280691917,2.32639286,11.79575737,905.838891,77.07090865,4.756483375,3.312732617,128,128,10.56348428,260.6142609,7,1.997350995,3.674509889,0,1,2
1299,33.81796811,89.66963904,4.392096719,0.5199778516,40.29397286,973.3032688,67.55749409,6.66607238,1.756018337,192,16,67.45055025,963.7425398,10,0.5490239501,4.35184537,0,1,2
1298,24.96275299,98.16331195,4.16812354,1.756391862,46.95986742,895.234352,73.48480008,2.316912159,9.923899684,256,32,16.68366298,298.2687326,3,1.074489303,1.727506274,2,0,2
1296,9.877420692,39.03191504,5.782109188,2.111639396,17.83957936,57.96052647,70.60938534,7.448068431,4.412393238,192,128,16.07985952,794.9858065,5,1.750964757,2.181683231,3,1,2
1296,10.53221663,80.98586497,6.040143327,2.73368474,59.30461199,368.0237904,33.86327717,2.835473532,0.6368249503,192,32,78.22431866,918.0150857,3,1.598533016,3.737150979,1,1,2
1295,21.71014566,86.89651986,4.285311893,3.416943166,86.05164998,850.5084885,39.87359098,8.639737153,8.700961709,128,64,27.88801819,110.8834253,6,0.7414645808,4.440567856,0,0,2
1295,3.029976352,44.94174312,2.819888888,1.425089546,85.97553447,530.4946122,32.87119237,9.90156164,8.457864444,128,128,52.24242439,492.4074998,7,0.6230588047,1.213028161,2,0,2
1295,43.93343144,95.9998263,6.078392097,2.792349829,82.05018357,175.2915516,63.49881476,4.854918969,5.585766568,128,64,35.53723697,392.1996512,7,0.02747611397,0.2777379113,3,1,2
1290,11.69054215,67.87770449,0.1795154524,0.9884894427,24.19299338,286.4666087,30.29675288,2.05632787,2.299372998,192,16,30.37628659,660.5105028,1,0.988230394,1.029664532,3,1,2
1290,2.26466025,50.68218401,8.565377773,2.64943157,19.76900971,561.8849373,78.48115151,0.924907671,9.460041448,192,32,88.90865443,353.0438873,7,0.3049356947,0.1894892151,4,1,2
1290,45.23542561,8.928861457,5.021690591,1.829934505,20.94198305,902.9372883,67.85729088,7.197092664,9.88210224,128,64,36.67748318,199.6565599,2,1.013982056,2.010798823,4,0,2
1285,26.314752,78.8618204,8.621193956,2.11011783,49.51898123,119.3022733,23.08463642,5.842028435,2.182385842,192,32,31.77027769,604.1489415,7,1.236455792,1.189764445,2,0,2
1284,14.614413,44.42253216,6.481175231,1.09879657,31.0817154,526.9923326,47.0726086,9.73099563,3.069903564,256,16,15.96775675,729.9389671,2,1.955892825,4.933181562,3,1,2
1284,31.31190417,84.70956835,4.663623317,0.1374644482,72.61303415,336.9902857,28.94013829,9.140510371,4.956699091,128,32,47.19369779,194.2391981,7,1.406979473,3.250079513,3,0,2
1283,31.64116803,85.70872275,3.527133265,3.687690938,79.76427451,15.91403827,48.97348736,8.076479415,4.07428046,128,16,28.46940526,916.4076437,9,0.699213029,2.708793985,2,0,2
1282,4.268000189,8.054574932,8.982708919,3.157767427,81.28933396,450.0833131,39.35974199,4.031203307,8.125140879,256,64,40.20549481,107.6317489,1,1.069266726,0.9136789095,1,1,2
1281,10.59202471,27.89904437,7.138203404,4.357903626,56.45166403,569.9963517,61.91467572,4.476406978,4.053279662,256,128,30.17231697,783.1978697,3,0.2523615621,3.919607032,1,0,2
1279,9.43221559,59.18079029,8.227005377,3.261731238,82.27549572,725.5604839,64.23312299,9.487853583,5.617478369,192,64,10.24784293,874.6474135,4,1.129731884,2.729488085,4,1,2
1279,7.513474093,63.45425283,1.984794384,3.689556666,18.34680423,890.9243322,63.61645664,8.090323944,3.987057539,256,32,72.07591102,520.7652809,8,0.3866043796,2.198126457,1,1,2
1277,3.994128713,40.09957342,6.696074356,4.482549178,65.44600904,432.3507117,25.52331927,2.064193262,9.967839688,256,64,62.57415487,265.5217947,1,0.3365702712,2.62541993,3,0,2
1277,41.93325398,51.39910103,7.421084204,1.921500938,10.91983779,8.391129664,58.79327821,6.548122996,8.099454368,256,16,34.78887092,986.4121926,8,1.484939197,3.268025742,0,0,2
1277,10.51940498,44.24914362,1.924069797,0.9365954636,71.86556346,188.6175115,53.31677373,9.772808014,1.598622542,256,128,65.95033521,420.6626985,1,0.9360754313,1.527951463,2,0,2
1277,5.967612281,82.34328405,7.097512506,3.028266359,24.38270648,234.1991964,61.14332638,9.66344225,7.527187586,192,64,30.86259551,402.2855762,5,0.04130371279,3.737231896,1,1,2
1271,2.316515048,89.89191237,9.268967472,2.922607577,27.87418534,281.5381513,32.38633307,6.868350629,5.81069241,256,32,78.13917913,219.3787216,4,1.083589263,0.7455310277,4,1,2
1270,38.6074427,23.23138746,9.859487528,4.83159246,53.17644123,138.740341,43.97085788,2.678629959,0.7071159329,128,128,60.73299875,957.8818709,9,1.268696623,0.864505386,2,1,2
1269,26.7780434,23.20306841,4.110511058,1.319833684,41.11667885,486.1260468,38.79684376,1.325222709,8.925215879,256,128,89.68832709,759.3077934,9,1.772532398,0.1575597866,1,1,2
1268,6.85853789,15.34832018,0.2328868597,1.971720716,40.57153503,687.7279177,23.9183886,1.668976835,9.934051353,192,128,38.56785841,731.1967574,2,1.638266397,2.367578219,3,0,2
1267,28.35926344,65.66553173,5.487403327,1.897226934,30.28896446,634.6526277,62.07637908,7.638894088,6.477680286,128,16,49.97474043,325.9622202,9,1.701854892,3.586227779,0,0,2
